HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url_0,Input.threadNum,Input.annotation,Input.accepted,Answer.annotatedResult_0.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
3909MD9T33S5C0D829X0C7OKB17EFD,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:22 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:22 PDT 2020,,,3MB8LZR5BK4WKCC7A9G2UZ2V7SUKLY,A2G4SX2VMF4YLJ,Submitted,Mon May 25 11:59:00 PDT 2020,Mon May 25 11:59:17 PDT 2020,Mon Jun 01 11:59:17 PDT 2020,,,,17,77% (33/43),76% (31/41),73% (27/37),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-05_13-54-08.jpg,2,,False,"[{""height"":38,""label"":""Car"",""left"":108,""top"":157,""width"":49}]",576,720,,Incorrect classification of Image #1. Task rejected due to one of the following reasons: 1. Not all objects on the image are selected with bounding boxes (including parked and small vehicles). 2. Bounding box is not tight around the object. For more annotation details please reference Task Instruction.
3ZXV7Q5FKFZQF2TU6IR5MJOHQPUCFI,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:21 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:21 PDT 2020,,,3X66WABAJ1TA2MQZECRN0LGL0PMG3D,A3DYMH4JB39T46,Submitted,Mon May 25 11:57:01 PDT 2020,Mon May 25 11:57:06 PDT 2020,Mon Jun 01 11:57:06 PDT 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-04-10_01-58-01.jpg,2,,False,[],576,704,x,
3AXFSPQOZU9DNGZ0GA8R9N1CG93JF3,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:22 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:22 PDT 2020,,,35H6S234SFBBJ8OXGI6U3R1GK7356J,A3KU8DC7HJOGCM,Submitted,Mon May 25 11:21:38 PDT 2020,Mon May 25 11:21:57 PDT 2020,Mon Jun 01 11:21:57 PDT 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-05-07_01-55-45.jpg,2,,False,"[{""height"":29,""label"":""Car"",""left"":126,""top"":109,""width"":28}]",576,704,x,
3FTID4TN9P9PIX4VOLCSENLKQ9YLY4,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:20 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:20 PDT 2020,,,3R8YZBNQ9MTJGUL0JKZP7GW3BEF7Q2,A3JREL8PPNS8L2,Submitted,Mon May 25 11:46:34 PDT 2020,Mon May 25 11:46:42 PDT 2020,Mon Jun 01 11:46:42 PDT 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r7_w0_2020-04-08_01-54-08.jpg,2,,False,[],576,720,x,
3VGZ74AYUKRWT2PPH2XN44OTR4UCGH,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:22 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:22 PDT 2020,,,3C5W7UE9CK1MAUTZ94W6K6PM36VMXN,A3BWT1FQEZUN8C,Submitted,Mon May 25 11:39:59 PDT 2020,Mon May 25 11:40:15 PDT 2020,Mon Jun 01 11:40:15 PDT 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-04-10_07-58-01.jpg,2,,False,"[{""height"":22,""label"":""Car"",""left"":443,""top"":109,""width"":27}]",576,704,x,
3U18MJKL2YX23U6B46AIUOXQSGGCNP,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:24 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:24 PDT 2020,,,3K3R2QNK8GEFM6GAFQHEVDKY9P69UI,A2G4SX2VMF4YLJ,Submitted,Mon May 25 11:33:58 PDT 2020,Mon May 25 11:34:08 PDT 2020,Mon Jun 01 11:34:08 PDT 2020,,,,10,77% (33/43),76% (31/41),73% (27/37),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-05-07_07-55-45.jpg,2,,False,[],576,704,x,
31KSVEGZ483WWQ48E4R0F293LTNWR6,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:24 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:24 PDT 2020,,,33FBRBDW6TAJM7G0O7Q01B3HIJO8CP,A2RKUDGK5PQ44X,Submitted,Mon May 25 12:05:47 PDT 2020,Mon May 25 12:06:24 PDT 2020,Mon Jun 01 12:06:24 PDT 2020,,,,37,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-05-07_13-55-45.jpg,2,,False,"[{""height"":178,""label"":""Trailer"",""left"":273,""top"":121,""width"":196},{""height"":17,""label"":""Trailer"",""left"":103,""top"":51,""width"":12}]",576,704,x,
3XU9MCX6WSNAKA610K2TRVTEHMSR2J,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:22 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:22 PDT 2020,,,3PPTZCWALVV204R62FR8Y0P2L75ZQZ,A1HY6AZ6EWI5XN,Submitted,Mon May 25 13:02:40 PDT 2020,Mon May 25 13:02:48 PDT 2020,Mon Jun 01 13:02:48 PDT 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-05_19-54-08.jpg,2,,False,[],576,720,x,
39WSF6KUW6WZIDQ11CGQZ1XY32YOE9,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:22 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:22 PDT 2020,,,3BV8HQ2ZZ1C8PE0EBEXBB2H2CL6A6W,A3BWT1FQEZUN8C,Submitted,Mon May 25 11:31:49 PDT 2020,Mon May 25 11:32:53 PDT 2020,Mon Jun 01 11:32:53 PDT 2020,,,,64,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-04-10_13-58-01.jpg,2,,False,"[{""height"":109,""label"":""Car"",""left"":186,""top"":354,""width"":123},{""height"":32,""label"":""Car"",""left"":407,""top"":150,""width"":38},{""height"":24,""label"":""Car"",""left"":435,""top"":113,""width"":26},{""height"":17,""label"":""Car"",""left"":455,""top"":92,""width"":20}]",576,704,x,
386T3MLZMR6X6VORMOSFHQ5UUWL08X,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:40 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:40 PDT 2020,,,31LM9EDVOQ3RXS9A41W56C67XYONJY,A1PS4V0OY27K1F,Submitted,Mon May 25 11:31:15 PDT 2020,Mon May 25 11:31:38 PDT 2020,Mon Jun 01 11:31:38 PDT 2020,,,,23,100% (1/1),100% (1/1),100% (1/1),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-02-24_09-35-27.jpg,2,,False,"[{""height"":20,""label"":""Car"",""left"":94,""top"":114,""width"":26}]",576,704,x,
3X4Q1O9UCLXE9YBRE42KTR5HHFUO7N,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:20 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:20 PDT 2020,,,3KXIR214I9R55O1WFBBH8MEQ46642W,AUYKC1NB9YIRG,Submitted,Mon May 25 11:23:37 PDT 2020,Mon May 25 11:23:48 PDT 2020,Mon Jun 01 11:23:48 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r7_w0_2020-04-10_19-54-08.jpg,2,,False,[],576,720,x,
3ROUCZ908J5LU43QVQJM4DRC744OOD,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:24 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:24 PDT 2020,,,3X87C8JFVBM5ZS5S7NX027SZYSUSQC,A1M2NBFB7EX8I0,Submitted,Mon May 25 11:59:24 PDT 2020,Mon May 25 11:59:43 PDT 2020,Mon Jun 01 11:59:43 PDT 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w1_2020-04-28_13-55-45.jpg,2,,False,"[{""height"":15,""label"":""Car"",""left"":127,""top"":76,""width"":13}]",576,704,x,
38O9DZ0A76YHYR8H8WZVG02ILZF26X,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:40 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:40 PDT 2020,,,3570Y55XZUUBIPNN3XKDQFCY9QBGYD,A2519LCLPN7Y6I,Submitted,Mon May 25 11:29:41 PDT 2020,Mon May 25 11:30:10 PDT 2020,Mon Jun 01 11:30:10 PDT 2020,,,,29,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-02-24_13-23-27.jpg,2,,False,"[{""height"":9,""label"":""Car"",""left"":95,""top"":77,""width"":13},{""height"":14,""label"":""Car"",""left"":89,""top"":62,""width"":11}]",576,704,x,
3WA2XVDZFQS9T7KX1GUWI1B7I24E6A,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:20 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:20 PDT 2020,,,3BDCF01OG25R4H1OEOHT37H657XLYO,A1OTE7CRHWUOGJ,Submitted,Mon May 25 11:29:20 PDT 2020,Mon May 25 11:29:25 PDT 2020,Mon Jun 01 11:29:25 PDT 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r7_w0_2020-04-17_01-54-08.jpg,2,,False,[],576,720,x,
3ZZAYRN1JA217W8YR75LYNXZ6CLTO4,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:22 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:22 PDT 2020,,,3YGXWBAF75SI36TYC40NKZNCGXPC4J,AP9QHU7EJQEPR,Submitted,Mon May 25 11:53:05 PDT 2020,Mon May 25 11:53:21 PDT 2020,Mon Jun 01 11:53:21 PDT 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-04-10_19-58-01.jpg,2,,False,"[{""height"":15,""label"":""Car"",""left"":468,""top"":76,""width"":20}]",576,704,x,
3HJ1EVZS3SUZ5S2K4KGYA5Y6N0SR3U,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:22 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:22 PDT 2020,,,3QY5DC2MXWVONG7NICH65969CN1FUG,A13PVNQT2WWWVL,Submitted,Mon May 25 11:32:28 PDT 2020,Mon May 25 11:33:02 PDT 2020,Mon Jun 01 11:33:02 PDT 2020,,,,34,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-06_13-54-08.jpg,2,,False,"[{""height"":88,""label"":""Car"",""left"":343,""top"":350,""width"":93}]",575,720,x,
3TY2U1TECBLTSILWZ0ZCOLT49GKJJ6,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:24 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:24 PDT 2020,,,32EYX73OY5KLQ6CW97H0MYKSFBCRUN,A2VX8NJYYQS9VC,Submitted,Mon May 25 11:35:14 PDT 2020,Mon May 25 11:37:22 PDT 2020,Mon Jun 01 11:37:22 PDT 2020,,,,128,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w4_2020-02-29_07-58-28.jpg,2,,False,[],576,704,x,
3BAWBGQGZPA9ZIKOFGOYOJZPD8RV7W,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:40 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:40 PDT 2020,,,373ERPL3YTJ6QTX792RQH2YQWX4TRX,A3JAP0R4WWFKEW,Submitted,Mon May 25 11:30:46 PDT 2020,Mon May 25 11:30:57 PDT 2020,Mon Jun 01 11:30:57 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-02-24_15-59-26.jpg,2,,False,"[{""height"":48,""label"":""Car"",""left"":229,""top"":119,""width"":85},{""height"":33,""label"":""Truck"",""left"":77,""top"":33,""width"":32}]",576,704,,Incorrect classification of Image #1. Task rejected due to one of the following reasons: 1. Not all objects on the image are selected with bounding boxes (including parked and small vehicles). 2. Bounding box is not tight around the object. For more annotation details please reference Task Instruction.
3XEIP58NM4YPNNE0K7EBSUUMW32LZV,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:20 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:20 PDT 2020,,,317HQ483IC3V2HP4MJB5UBR7KJ1INJ,A2G4SX2VMF4YLJ,Submitted,Mon May 25 11:37:49 PDT 2020,Mon May 25 11:38:02 PDT 2020,Mon Jun 01 11:38:02 PDT 2020,,,,13,77% (33/43),76% (31/41),73% (27/37),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r7_w0_2020-04-18_19-54-08.jpg,2,,False,"[{""height"":53,""label"":""Van"",""left"":93,""top"":136,""width"":58}]",576,720,x,
366FYU4PUK0GSM5M3KOXSKGPJXOEKF,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:24 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:24 PDT 2020,,,3TXMY6UCAJZPSBGWA170N2OHCP2QCA,A2G4SX2VMF4YLJ,Submitted,Mon May 25 11:32:00 PDT 2020,Mon May 25 11:32:39 PDT 2020,Mon Jun 01 11:32:39 PDT 2020,,,,39,77% (33/43),76% (31/41),73% (27/37),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r1_w0_2020-02-23_12-23-27.jpg,2,,False,"[{""height"":54,""label"":""Car"",""left"":322,""top"":118,""width"":57},{""height"":79,""label"":""Car"",""left"":160,""top"":207,""width"":87},{""height"":48,""label"":""Car"",""left"":114,""top"":139,""width"":63},{""height"":42,""label"":""Car"",""left"":95,""top"":120,""width"":36},{""height"":19,""label"":""Car"",""left"":60,""top"":68,""width"":31}]",576,704,,Incorrect classification of Image #1. Task rejected due to one of the following reasons: 1. Not all objects on the image are selected with bounding boxes (including parked and small vehicles). 2. Bounding box is not tight around the object. For more annotation details please reference Task Instruction.
3IVKZBIBK4KQ0F9WYU55494CS7TSHQ,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:40 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:40 PDT 2020,,,31QTRG6Q2YOHV2GM6GA0KOQQAH3PYV,A2OCVU34E4SD3I,Submitted,Mon May 25 11:55:44 PDT 2020,Mon May 25 12:02:39 PDT 2020,Mon Jun 01 12:02:39 PDT 2020,,,,415,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-02-24_18-23-26.jpg,2,,False,"[{""height"":16,""label"":""Car"",""left"":69,""top"":77,""width"":30},{""height"":22,""label"":""Car"",""left"":83,""top"":93,""width"":32}]",576,704,x,
3A3KKYU7Q7S5ZARG9WVJT3FTF6OWMI,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:22 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:22 PDT 2020,,,3Z3ZLGNNSN51FBKDH8WZUZKN6BNQ38,A3CPXID0CCAPS0,Submitted,Mon May 25 11:22:23 PDT 2020,Mon May 25 11:22:32 PDT 2020,Mon Jun 01 11:22:32 PDT 2020,,,,9,100% (60/60),100% (60/60),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-06_19-54-08.jpg,2,,False,"[{""height"":40,""label"":""Truck"",""left"":93,""top"":121,""width"":44}]",576,720,x,
3MVY4USGCAYQWAKG4CNQ4L5RSK8SIJ,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:40 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:40 PDT 2020,,,3DOCMVPBTSPNGI0VJZOXZJNO6IXNN6,A1WF1X8PQQJ2OQ,Submitted,Mon May 25 11:50:07 PDT 2020,Mon May 25 11:50:23 PDT 2020,Mon Jun 01 11:50:23 PDT 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-02-24_23-23-26.jpg,2,,False,[],576,704,x,
39I4RL8QHNS7YU7L8T9N66O6ERQH48,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:22 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:22 PDT 2020,,,33LK57MYLYGEDK6JUJGDT0433VEZSC,A2519LCLPN7Y6I,Submitted,Mon May 25 11:54:38 PDT 2020,Mon May 25 11:54:49 PDT 2020,Mon Jun 01 11:54:49 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-04-11_01-58-01.jpg,2,,False,"[{""height"":17,""label"":""Car"",""left"":463,""top"":104,""width"":22}]",576,704,x,
3UZUVSO3QB6BIA5POW1D7X8T82JMES,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:24 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:24 PDT 2020,,,37Q970SNZJJHIOLBM87L16KRQGW1SK,A27ENV44NIXJO8,Submitted,Mon May 25 11:26:54 PDT 2020,Mon May 25 11:27:13 PDT 2020,Mon Jun 01 11:27:13 PDT 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r1_w0_2020-02-23_22-23-26.jpg,2,,False,[],576,704,x,
